Year,Player,Pos,Age,Tm,G,TS%,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,WS,WS/48,3P%,FT%,Pick,GS%,FGA/48,3PA/48,FTA/48,PF/48,MPG
1982.0,Darryl Dawkins,C,25.0,PHI,48.0,0.601,0.005,0.447,15.3,6.7,0.8,2.8,17.9,19.8,2.9,0.122,0.05,0.695,5.0,0.75,15.672597864768683,0.08540925266903915,7.0035587188612105,8.241992882562277,23.416666666666668
1982.0,Darwin Cook,PG,23.0,NJN,82.0,0.514,0.039,0.20199999999999999,4.2,21.8,3.3,0.7,16.7,20.0,3.9,0.08900000000000001,0.226,0.728,61.0,0.2073170731707317,18.44210526315789,0.7119617224880384,3.7205741626794255,4.501435406698565,25.48780487804878
1982.0,Dave Corzine,C,25.0,SAS,82.0,0.561,0.006,0.32899999999999996,15.4,7.6,0.7,3.2,15.8,16.0,5.2,0.113,0.05,0.746,18.0,0.25609756097560976,14.209227957971676,0.0877112836911832,4.670625856555505,5.153037916857012,26.695121951219512
1982.0,Dave Greenwood,PF,24.0,CHI,82.0,0.525,0.003,0.287,15.3,13.2,1.2,1.8,13.6,19.0,6.5,0.107,0.05,0.825,2.0,1.0,16.702814001372683,0.04941660947151682,4.793411118737131,4.809883321894303,35.53658536585366
1982.0,David Thompson,SG,27.0,DEN,61.0,0.5710000000000001,0.022000000000000002,0.526,6.4,12.5,1.2,1.2,15.2,28.5,2.0,0.079,0.28600000000000003,0.8140000000000001,61.0,0.08196721311475409,24.808988764044948,0.5393258426966292,13.059390048154093,5.739967897271268,20.42622950819672
1982.0,Dennis Johnson,SG,27.0,PHO,80.0,0.54,0.034,0.40299999999999997,7.7,18.3,1.7,1.1,13.9,23.6,8.1,0.132,0.19,0.8059999999999999,61.0,0.9625,20.06945863125638,0.686414708886619,8.089887640449438,4.134831460674158,36.7125
1982.0,Don Buse,PG,31.0,IND,82.0,0.539,0.276,0.18,4.8,22.5,3.2,0.6,11.4,13.7,7.1,0.135,0.386,0.813,34.0,0.9512195121951219,13.001186239620402,3.587188612099644,2.3345195729537367,3.340450771055753,30.841463414634145
1982.0,Don Collins,SG,23.0,WSB,79.0,0.5429999999999999,0.018000000000000002,0.259,6.7,14.2,2.7,0.8,15.7,22.4,3.4,0.10099999999999999,0.083,0.716,18.0,0.22784810126582278,19.48042262274705,0.3579863269111249,5.041640770665009,5.817277812305781,20.367088607594937
1982.0,Don Ford,SF,29.0,CLE,21.0,0.43200000000000005,0.042,0.25,9.8,6.7,1.9,0.0,36.0,8.5,-0.1,-0.035,0.05,0.7341002284843817,61.0,0.047619047619047616,5.731343283582089,0.23880597014925373,1.4328358208955223,7.164179104477611,9.571428571428571
1982.0,Dudley Bradley,SG,24.0,PHO,64.0,0.5,0.013999999999999999,0.35600000000000004,5.1,11.4,4.0,0.6,17.9,17.4,1.4,0.071,0.05,0.74,13.0,0.046875,14.3948772678762,0.2049092849519744,5.12273212379936,5.891141942369264,14.640625
1982.0,Dwight Jones,PF,29.0,CHI,78.0,0.5760000000000001,0.002,0.41600000000000004,14.1,8.0,1.2,1.0,18.6,17.1,3.6,0.086,0.05,0.723,61.0,0.23076923076923078,13.458823529411765,0.023529411764705882,5.6,5.105882352941176,26.153846153846153
1982.0,Earl Cureton,PF,24.0,PHI,66.0,0.502,0.006999999999999999,0.307,15.9,4.4,1.5,1.6,11.2,17.0,2.1,0.10300000000000001,0.05,0.5429999999999999,58.0,0.12121212121212122,15.364016736401673,0.10041841004184099,4.7196652719665275,7.129707112970712,14.484848484848484
1982.0,Ed Rains,SF,25.0,SAS,49.0,0.46799999999999997,0.011000000000000001,0.36200000000000004,6.7,7.7,1.3,0.2,10.9,14.4,0.6,0.043,0.05,0.594,30.0,0.30612244897959184,13.33751962323391,0.15070643642072215,4.822605965463109,5.576138147566719,13.0
1982.0,Eddie Jordan,PG,27.0,LAL,58.0,0.479,0.043,0.26,3.9,25.6,4.7,0.1,22.2,19.4,0.7,0.055,0.05,0.7959999999999999,33.0,0.0,16.42105263157895,0.7105263157894737,4.2631578947368425,7.7368421052631575,10.482758620689655
1982.0,Edgar Jones,PF,25.0,DET,48.0,0.594,0.008,0.498,14.1,6.9,1.6,6.3,17.3,18.6,2.4,0.14300000000000002,0.05,0.698,31.0,0.3958333333333333,15.501246882793016,0.11970074812967581,7.720698254364089,8.917705735660848,16.708333333333332
1982.0,Elston Turner,SF,22.0,DAL,80.0,0.47200000000000003,0.006,0.21600000000000003,8.6,13.2,1.8,0.1,14.2,16.8,1.4,0.033,0.05,0.703,43.0,0.775,15.36673346693387,0.09619238476953906,3.318637274549098,4.376753507014028,24.95
1982.0,Elvin Hayes,PF,36.0,HOU,82.0,0.513,0.005,0.384,13.6,6.6,1.0,1.9,13.9,20.2,5.1,0.081,0.05,0.664,1.0,1.0,17.41424802110818,0.079155672823219,6.680738786279683,4.54353562005277,36.97560975609756
1982.0,Eric Fernsten,C,28.0,BOS,43.0,0.45799999999999996,0.0,0.612,11.5,4.8,1.2,1.9,17.3,14.9,0.2,0.047,0.05,0.633,61.0,0.0,11.643564356435643,0.0,7.128712871287128,5.465346534653466,4.6976744186046515
1982.0,Ernie Grunfeld,SG,26.0,KCK,81.0,0.5579999999999999,0.017,0.27899999999999997,5.4,21.3,1.8,1.2,13.8,23.1,4.3,0.11,0.14300000000000002,0.821,11.0,0.13580246913580246,20.854122621564482,0.3551797040169133,5.809725158562368,4.845665961945032,23.358024691358025
1982.0,Foots Walker,PG,30.0,NJN,77.0,0.49200000000000005,0.024,0.513,4.6,26.7,3.0,0.2,18.8,12.2,4.2,0.10800000000000001,0.05,0.727,38.0,0.7012987012987013,9.749596990865127,0.2321332616872649,5.003761418592155,4.61687264911338,24.16883116883117
1982.0,Frank Johnson,PG,23.0,WSB,79.0,0.467,0.09699999999999999,0.251,4.0,27.1,1.8,0.2,15.1,21.9,2.1,0.049,0.215,0.75,11.0,0.3670886075949367,19.22841637888505,1.8707449432659105,4.830784410458806,4.641341884558461,25.658227848101266
1982.0,Franklin Edwards,PG,22.0,PHI,42.0,0.46299999999999997,0.06,0.18,5.2,22.5,2.6,1.0,12.9,26.6,0.2,0.040999999999999995,0.05,0.741,22.0,0.07142857142857142,24.74226804123711,1.4845360824742269,4.453608247422681,6.103092783505154,6.928571428571429
1982.0,Fred Brown,SG,33.0,SEA,82.0,0.501,0.08900000000000001,0.149,4.3,20.1,1.9,0.1,9.5,23.6,3.9,0.10400000000000001,0.325,0.86,61.0,0.024390243902439025,23.20672268907563,2.0705882352941174,3.46890756302521,2.984873949579832,21.76829268292683
1982.0,Freeman Williams,SG,25.0,SDC,60.0,0.517,0.151,0.266,3.7,14.3,1.4,0.0,13.3,33.2,0.4,0.02,0.298,0.843,8.0,0.16666666666666666,29.99398194583751,4.525576730190572,7.99197592778335,4.958876629889669,16.616666666666667
1982.0,Garry Witts,SF,22.0,WSB,46.0,0.65,0.024,0.47600000000000003,6.9,10.2,1.7,0.5,25.6,11.6,1.1,0.10400000000000001,0.05,0.825,61.0,0.0,8.178498985801216,0.1947261663286004,3.894523326572008,7.2048681541582145,10.717391304347826
1982.0,Gene Banks,SF,22.0,SAS,80.0,0.515,0.012,0.325,13.0,11.5,1.5,0.5,12.5,19.9,3.5,0.099,0.05,0.684,28.0,0.05,18.409411764705883,0.22588235294117645,5.985882352941177,5.618823529411765,21.25
1982.0,Geoff Crompton,C,26.0,MIL,35.0,0.363,0.0,0.469,11.6,7.6,1.4,3.4,30.6,11.3,0.0,-0.011000000000000001,0.05,0.4,61.0,0.02857142857142857,7.566502463054187,0.0,3.5467980295566504,9.22167487684729,5.8
1982.0,Geoff Huston,PG,24.0,CLE,78.0,0.53,0.015,0.298,3.5,33.8,1.4,0.3,18.4,15.9,3.0,0.06,0.3,0.765,50.0,0.5512820512820513,13.389788293897883,0.19925280199252804,3.9850560398505603,3.3673723536737232,30.884615384615383
1982.0,George Gervin,SG,29.0,SAS,79.0,0.562,0.018000000000000002,0.32299999999999995,7.5,11.4,1.3,0.9,8.5,35.0,10.7,0.182,0.278,0.8640000000000001,40.0,1.0,33.857294994675186,0.6134185303514377,10.939297124600639,3.663471778487753,35.65822784810127
1982.0,George McGinnis,PF,31.0,IND,76.0,0.395,0.008,0.42100000000000004,16.1,20.7,3.5,1.2,22.6,18.0,0.4,0.015,0.05,0.45299999999999996,22.0,0.05263157894736842,13.530201342281877,0.10738255033557047,5.691275167785235,7.087248322147651,17.644736842105264
1982.0,Glen Gondrezick,SF,26.0,DEN,80.0,0.5589999999999999,0.006,0.43799999999999994,13.3,10.4,2.4,1.1,14.5,15.4,3.6,0.102,0.05,0.737,26.0,0.0,13.984696880517951,0.08475573866980576,6.1306650971159495,6.469688051795174,21.2375
1982.0,Greg Ballard,SF,27.0,WSB,79.0,0.519,0.017,0.217,11.7,13.1,2.2,0.4,7.7,22.0,9.4,0.154,0.409,0.83,4.0,1.0,21.295315682281057,0.3584521384928717,4.610997963340123,3.323828920570265,37.29113924050633
1982.0,Greg Kelser,SF,24.0,SEA,60.0,0.494,0.011000000000000001,0.59,14.2,10.5,1.2,1.6,19.7,23.4,0.8,0.05,0.05,0.6559999999999999,4.0,0.16666666666666666,17.554655870445345,0.19433198380566802,10.364372469635628,8.48582995951417,12.35
1982.0,Gus Williams,PG,28.0,SEA,80.0,0.526,0.025,0.27399999999999997,4.6,31.0,2.9,0.7,9.9,28.5,10.2,0.171,0.225,0.7340000000000001,20.0,1.0,26.570236439499304,0.6675938803894298,7.276773296244784,2.7204450625869265,35.95
1982.0,Hank McDowell,PF,22.0,GSW,30.0,0.466,0.0,0.488,16.3,7.3,0.8,1.3,17.1,14.8,0.4,0.062,0.05,0.659,61.0,0.03333333333333333,12.035820895522388,0.0,5.874626865671642,7.450746268656716,11.166666666666666
1982.0,Harvey Catchings,PF,30.0,MIL,80.0,0.45,0.0,0.308,12.7,7.2,1.3,4.8,27.0,8.9,2.3,0.07,0.05,0.594,61.0,0.1125,6.707423580786026,0.0,2.0661260137242667,7.0966936993137875,20.0375
1982.0,Hawkeye Whitney,SG,24.0,KCK,23.0,0.364,0.013999999999999999,0.099,8.4,8.8,2.1,0.2,15.9,13.5,-0.1,-0.025,0.05,0.7341002284843817,16.0,0.17391304347826086,12.81203007518797,0.18045112781954886,1.263157894736842,5.593984962406015,11.565217391304348
1982.0,Herb Williams,C,23.0,IND,82.0,0.503,0.008,0.22,14.4,9.2,1.1,4.5,12.8,19.7,4.6,0.09699999999999999,0.05,0.67,14.0,0.9146341463414634,18.002635046113305,0.14756258234519104,3.963109354413702,4.216073781291173,27.76829268292683
1982.0,Howard Wood,SF,22.0,UTA,42.0,0.504,0.008,0.433,10.2,3.4,1.1,0.9,9.5,18.5,0.3,0.049,0.05,0.654,27.0,0.07142857142857142,16.842105263157894,0.14035087719298245,7.298245614035087,5.192982456140351,8.142857142857142
1982.0,Isiah Thomas,PG,20.0,DET,72.0,0.48700000000000004,0.055,0.402,4.7,32.6,2.8,0.4,19.2,25.0,2.3,0.046,0.28800000000000003,0.7040000000000001,2.0,1.0,21.07028360049322,1.1639950678175093,8.463625154130703,4.991368680641184,33.791666666666664
1982.0,Jack Sikma,C,26.0,SEA,82.0,0.5589999999999999,0.011000000000000001,0.43200000000000005,18.5,13.1,1.6,1.9,12.9,22.5,12.6,0.19899999999999998,0.154,0.855,8.0,1.0,19.080354214496555,0.20465726467694323,8.233519186618564,4.219088225647753,37.18292682926829
1982.0,Jamaal Wilkes,SF,28.0,LAL,82.0,0.5539999999999999,0.003,0.237,7.4,6.7,1.4,0.4,9.5,23.6,7.7,0.127,0.05,0.732,11.0,1.0,23.40536820371645,0.06607019958706126,5.549896765313145,3.964211975223675,35.4390243902439
1982.0,James Bailey,PF,24.0,NJN,77.0,0.546,0.0,0.444,15.0,6.3,1.3,3.3,18.7,20.3,2.9,0.094,0.05,0.612,6.0,0.0,16.51226158038147,0.0,7.32425068119891,8.8283378746594,19.064935064935064
1982.0,James Donaldson,C,24.0,SEA,82.0,0.63,0.0,0.573,15.6,4.1,0.8,4.5,18.0,15.5,5.6,0.156,0.05,0.629,61.0,0.012195121951219513,11.76140350877193,0.0,6.7368421052631575,5.221052631578948,20.853658536585368
1982.0,James Edwards,C,26.0,CLE,77.0,0.545,0.004,0.32799999999999996,12.9,7.4,0.5,2.6,12.1,21.8,4.3,0.08,0.05,0.684,46.0,0.974025974025974,19.528948404883813,0.07562032296179598,6.40882237101221,6.560063016935802,32.97402597402598
1982.0,James Hardy,SF,25.0,UTA,82.0,0.515,0.003,0.252,13.9,7.3,1.5,2.0,16.0,10.8,2.5,0.066,0.05,0.688,11.0,0.2073170731707317,9.764057331863286,0.026460859977949284,2.4608599779492835,5.080485115766263,22.121951219512194
1982.0,James Ray,PF,24.0,DEN,40.0,0.47,0.009000000000000001,0.31,13.3,12.3,1.7,3.1,21.9,24.5,-0.3,-0.051,0.05,0.583,5.0,0.1,21.251908396946565,0.183206106870229,6.595419847328245,10.80916030534351,6.55
1982.0,James Silas,SG,32.0,CLE,67.0,0.535,0.009000000000000001,0.499,4.3,22.4,1.3,0.2,13.3,22.9,2.4,0.078,0.05,0.86,61.0,0.5074626865671642,19.00760193503801,0.165860400829302,9.487214927436074,3.615756738078783,21.597014925373134
1982.0,James Wilkes,SF,23.0,CHI,57.0,0.521,0.004,0.301,10.5,10.6,1.7,1.2,17.1,17.7,1.1,0.061,0.05,0.725,50.0,0.38596491228070173,14.812064965197216,0.05568445475638051,4.454756380510441,6.236658932714617,15.12280701754386
1982.0,Jawann Oldham,C,24.0,HOU,22.0,0.40299999999999997,0.0,0.389,10.7,3.1,0.8,4.6,12.5,15.9,0.0,0.008,0.05,0.5710000000000001,41.0,0.0,13.935483870967744,0.0,5.419354838709677,10.838709677419354,5.636363636363637
1982.0,Jay Vincent,PF,22.0,DAL,81.0,0.532,0.003,0.282,12.3,11.5,1.7,0.5,10.6,28.6,5.6,0.102,0.05,0.716,24.0,0.7654320987654321,26.467631378522466,0.07311500380807312,7.476009139375476,5.62985529322163,32.41975308641975
1982.0,Jeff Cook,PF,25.0,PHO,76.0,0.469,0.006,0.374,12.8,10.0,1.4,1.0,16.1,15.8,2.0,0.073,0.05,0.664,49.0,0.2894736842105263,13.238828967642526,0.07395993836671803,4.955315870570108,6.434514637904468,17.07894736842105
1982.0,Jeff Judkins,SF,25.0,DET,30.0,0.42700000000000005,0.12300000000000001,0.321,7.4,7.2,1.1,1.1,8.9,15.8,0.2,0.031,0.1,0.615,30.0,0.0,15.49003984063745,1.9123505976095618,4.972111553784861,6.3107569721115535,8.366666666666667
1982.0,Jeff Lamp,SF,22.0,POR,54.0,0.561,0.005,0.311,5.8,6.0,1.2,0.1,16.8,17.8,0.6,0.048,0.05,0.82,15.0,0.0,15.247974068071311,0.07779578606158832,4.745542949756888,6.457050243111832,11.425925925925926
1982.0,Jeff Ruland,C,23.0,WSB,82.0,0.623,0.004,0.607,18.8,9.1,1.0,1.5,20.0,22.4,7.8,0.17,0.05,0.752,25.0,0.0,16.238482384823847,0.06504065040650406,9.86449864498645,6.915989159891598,27.0
1982.0,Jeff Wilkins,C,26.0,UTA,82.0,0.48100000000000004,0.004,0.245,14.4,5.0,0.7,1.8,14.4,16.4,1.0,0.021,0.05,0.778,37.0,0.7560975609756098,15.155672823218998,0.0633245382585752,3.7150395778364116,5.2348284960422165,27.73170731707317
1982.0,Jerome Whitehead,C,25.0,SDC,72.0,0.599,0.0,0.332,17.9,6.4,1.0,1.1,14.5,17.9,5.3,0.114,0.05,0.763,41.0,0.875,15.739837398373984,0.0,5.224932249322493,6.287262872628727,30.75
1982.0,Jerry Sichting,PG,25.0,IND,51.0,0.503,0.046,0.196,3.7,20.1,2.0,0.1,16.6,13.2,1.1,0.064,0.05,0.763,61.0,0.0,11.64,0.54,2.2800000000000002,3.7800000000000002,15.686274509803921
1982.0,Jim Brewer,PF,30.0,LAL,71.0,0.46399999999999997,0.034,0.109,14.9,4.8,1.9,2.5,16.8,9.1,1.8,0.08800000000000001,0.05,0.368,2.0,0.1267605633802817,8.695652173913043,0.2981366459627329,0.9440993788819876,6.31055900621118,13.605633802816902
1982.0,Jim Brogan,SG,23.0,SDC,63.0,0.499,0.08800000000000001,0.231,7.0,20.6,2.3,0.7,17.2,19.2,0.8,0.035,0.281,0.726,61.0,0.30158730158730157,17.0126582278481,1.495618305744888,3.925998052580331,5.748782862706913,16.3015873015873
1982.0,Jim Chones,C,32.0,WSB,59.0,0.48100000000000004,0.0,0.26899999999999996,11.7,9.6,0.8,2.1,17.7,11.2,1.4,0.076,0.05,0.7829999999999999,31.0,0.22033898305084745,9.46712802768166,0.0,2.546712802768166,6.311418685121106,14.694915254237289
1982.0,Jim McElroy,PG,28.0,ATL,20.0,0.47600000000000003,0.04,0.28800000000000003,2.8,17.0,1.2,0.5,13.5,20.2,0.3,0.036000000000000004,0.05,0.8059999999999999,38.0,0.85,17.191977077363898,0.6876790830945559,4.951289398280802,6.051575931232092,17.45
1982.0,Jim Paxson,SG,24.0,POR,82.0,0.561,0.027999999999999997,0.228,4.5,14.8,2.2,0.2,9.4,22.8,7.5,0.13,0.22899999999999998,0.767,12.0,1.0,21.9100145137881,0.6095791001451378,4.99854862119013,2.769230769230769,33.609756097560975
1982.0,Jim Smith,PF,23.0,SDC,72.0,0.511,0.0,0.503,12.6,6.7,1.2,3.4,18.5,12.0,0.6,0.034,0.05,0.45899999999999996,61.0,0.041666666666666664,9.454545454545453,0.0,4.755244755244755,10.34965034965035,11.916666666666666
1982.0,Jim Spanarkel,SG,24.0,DAL,82.0,0.584,0.043,0.58,6.8,16.6,2.4,0.3,13.6,19.2,5.2,0.142,0.33299999999999996,0.853,16.0,0.012195121951219513,15.425641025641028,0.6564102564102564,8.943589743589744,3.829059829059829,21.402439024390244
1982.0,Joe Bryant,SF,27.0,SDC,75.0,0.546,0.043,0.35200000000000004,8.2,13.1,1.9,0.8,18.4,20.3,1.5,0.036000000000000004,0.267,0.785,14.0,0.6533333333333333,16.925553319919516,0.7243460764587525,5.963782696177062,6.036217303822937,26.506666666666668
1982.0,Joe Hassett,SG,26.0,GSW,68.0,0.49,0.56,0.09699999999999999,3.7,17.9,1.8,0.2,8.3,22.2,1.6,0.098,0.332,0.838,52.0,0.029411764705882353,23.298602287166453,13.052096569250317,2.256670902160102,5.733163913595934,11.573529411764707
1982.0,Joel Kramer,PF,26.0,PHO,56.0,0.47200000000000003,0.0,0.316,10.9,11.8,1.7,1.1,14.6,13.3,1.0,0.092,0.05,0.7859999999999999,61.0,0.0,11.628415300546449,0.0,3.6721311475409837,5.420765027322405,9.803571428571429
1982.0,John Douglas,SG,25.0,SDC,64.0,0.515,0.152,0.262,5.2,19.6,2.2,0.5,17.5,20.8,0.5,0.022000000000000002,0.305,0.657,61.0,0.140625,18.110572259941804,2.746847720659554,4.748787584869059,6.843840931134821,16.109375
1982.0,John Drew,SF,27.0,ATL,70.0,0.5529999999999999,0.013000000000000001,0.513,10.4,8.1,1.6,0.1,13.2,28.7,5.5,0.13,0.33299999999999996,0.741,25.0,0.7285714285714285,22.517647058823528,0.2823529411764706,11.552941176470588,5.88235294117647,29.142857142857142
1982.0,John Duren,PG,23.0,UTA,79.0,0.478,0.040999999999999995,0.138,4.3,18.2,0.9,0.2,20.2,13.5,-0.3,-0.013000000000000001,0.273,0.73,19.0,0.11392405063291139,12.181818181818182,0.5,1.6818181818181817,6.5,13.367088607594937
1982.0,John Lambert,PF,29.0,KCK,63.0,0.48,0.036000000000000004,0.213,12.9,6.0,1.1,1.2,18.2,14.0,0.6,0.035,0.05,0.81,15.0,0.1111111111111111,12.376963350785338,0.43979057591623033,2.6387434554973823,7.727748691099476,12.126984126984127
1982.0,John Long,SG,25.0,DET,69.0,0.535,0.012,0.213,6.4,11.0,1.4,0.6,10.6,27.9,4.7,0.102,0.133,0.865,29.0,0.9565217391304348,28.09226594301221,0.3256445047489824,5.970149253731344,3.7557666214382635,32.04347826086956
1982.0,John Lucas,PG,28.0,WSB,79.0,0.479,0.036000000000000004,0.285,4.7,39.4,2.4,0.2,18.3,18.4,3.9,0.095,0.091,0.784,1.0,0.6708860759493671,15.290721649484535,0.5443298969072164,4.354639175257732,2.597938144329897,24.556962025316455
1982.0,John Roche,SG,32.0,DEN,39.0,0.561,0.34700000000000003,0.253,2.5,20.5,1.3,0.2,14.8,14.8,0.6,0.061,0.442,0.737,14.0,0.05128205128205128,14.37125748502994,4.982035928143713,3.6407185628742518,3.8323353293413174,12.846153846153847
1982.0,Johnny Davis,SG,26.0,IND,82.0,0.526,0.023,0.342,3.6,20.4,1.4,0.2,12.3,23.7,5.1,0.091,0.185,0.799,22.0,0.8536585365853658,20.774774774774777,0.4864864864864865,7.099099099099099,3.1711711711711708,32.48780487804878
1982.0,Johnny Moore,PG,23.0,SAS,79.0,0.496,0.031,0.273,6.4,41.5,3.3,0.3,19.0,16.0,5.8,0.122,0.048,0.67,43.0,0.9873417721518988,13.95640802092415,0.4394071490845684,3.80819529206626,5.314734088927637,29.037974683544302
1982.0,Julius Erving,SF,31.0,PHI,81.0,0.593,0.008,0.377,11.2,18.1,2.8,2.9,11.4,28.1,13.3,0.22899999999999998,0.273,0.763,12.0,1.0,24.576550735030477,0.18931516672642523,9.276443169594836,3.9411975618501254,34.4320987654321
1982.0,Junior Bridgeman,SF,28.0,MIL,41.0,0.534,0.021,0.23800000000000002,7.8,17.6,1.5,0.2,11.8,24.1,2.6,0.136,0.05,0.8640000000000001,8.0,0.0975609756097561,22.493506493506494,0.4675324675324675,5.35064935064935,4.727272727272727,22.536585365853657
1982.0,Kareem Abdul-Jabbar,C,34.0,LAL,76.0,0.608,0.002,0.34,13.4,11.9,1.1,4.1,13.3,25.6,10.7,0.192,0.05,0.706,1.0,1.0,23.327605528576765,0.0537915577138588,7.925289503175197,4.016436309301457,35.223684210526315
1982.0,Keith Herron,SG,25.0,CLE,30.0,0.38799999999999996,0.009000000000000001,0.075,4.4,12.0,1.4,0.4,9.9,18.6,-0.3,-0.052000000000000005,0.05,0.7341002284843817,24.0,0.0,18.91449814126394,0.17843866171003717,1.4275092936802973,4.4609665427509295,8.966666666666667
1982.0,Kelly Tripucka,SF,22.0,DET,82.0,0.57,0.017,0.485,7.9,12.7,1.3,0.3,15.3,23.3,7.5,0.11699999999999999,0.22699999999999998,0.797,12.0,1.0,19.983100422489436,0.34319142021449467,9.687357816054599,3.759506012349691,37.52439024390244
1982.0,Kelvin Ransey,PG,23.0,POR,78.0,0.507,0.035,0.29,4.3,32.4,1.9,0.1,15.6,24.9,3.7,0.073,0.079,0.7609999999999999,4.0,0.8717948717948718,21.73697270471464,0.7543424317617866,6.312655086848634,3.354838709677419,31.0
1982.0,Kenny Carr,PF,26.0,CLE,74.0,0.5429999999999999,0.013999999999999999,0.436,15.5,6.5,1.6,0.6,15.6,20.6,2.9,0.073,0.1,0.6559999999999999,6.0,0.6486486486486487,17.246105919003114,0.24922118380062308,7.526479750778817,6.205607476635514,26.027027027027028
1982.0,Kenny Dennard,PF,23.0,KCK,30.0,0.541,0.0,0.331,12.3,8.6,2.7,0.8,20.2,11.7,1.1,0.084,0.05,0.65,61.0,0.1,9.56836902800659,0.0,3.1630971993410215,6.405271828665568,20.233333333333334
1982.0,Kenny Higgs,PG,27.0,DEN,76.0,0.513,0.045,0.42100000000000004,4.5,26.3,1.9,0.2,22.0,15.9,1.0,0.027999999999999997,0.19,0.8170000000000001,61.0,0.6447368421052632,13.245283018867926,0.5943396226415094,5.5754716981132075,7.443396226415094,22.31578947368421
1982.0,Kent Benson,C,27.0,DET,75.0,0.539,0.013999999999999999,0.19699999999999998,14.5,8.8,1.2,2.2,15.5,16.3,5.2,0.10099999999999999,0.273,0.804,1.0,0.96,15.60437778678557,0.2140251317389542,3.0741791649777057,4.163761653830563,32.89333333333333
1982.0,Kermit Washington,PF,30.0,POR,20.0,0.521,0.0,0.526,15.6,8.4,1.0,2.1,16.5,11.3,0.8,0.095,0.05,0.585,5.0,0.2,8.956937799043063,0.0,4.708133971291866,6.430622009569378,20.9
1982.0,Kevin Grevey,SG,28.0,WSB,71.0,0.502,0.096,0.225,4.9,10.1,1.0,0.6,9.2,20.1,3.6,0.08,0.341,0.855,18.0,0.8732394366197183,19.00924214417745,1.8188539741219962,4.280961182994455,3.3493530499075783,30.47887323943662
1982.0,Kevin Kunnert,C,30.0,POR,21.0,0.442,0.0,0.354,15.5,9.1,0.6,1.4,24.5,12.7,0.0,0.009000000000000001,0.05,0.529,12.0,0.0,9.721518987341772,0.0,3.443037974683544,10.329113924050633,11.285714285714286
1982.0,Kevin Loder,SF,22.0,KCK,71.0,0.498,0.025,0.239,9.6,10.7,1.4,1.5,12.1,20.2,1.5,0.062,0.0,0.72,17.0,0.18309859154929578,18.879719051799825,0.4635645302897278,4.509218612818262,6.194907813871817,16.04225352112676
1982.0,Kevin McHale,PF,24.0,BOS,82.0,0.568,0.0,0.28300000000000003,13.1,5.4,0.6,4.3,12.2,19.3,7.5,0.155,0.05,0.754,3.0,0.4024390243902439,18.010291595197256,0.0,5.104631217838765,5.433962264150944,28.4390243902439
1982.0,Kevin McKenna,SG,23.0,LAL,36.0,0.355,0.023,0.195,6.7,6.8,2.0,0.4,17.5,19.2,-0.3,-0.069,0.05,0.647,61.0,0.0,17.620253164556964,0.40506329113924044,3.443037974683544,9.113924050632912,6.583333333333333
1982.0,Kevin Restani,PF,30.0,CLE,47.0,0.389,0.023,0.182,12.9,5.6,1.1,1.3,17.4,9.7,0.0,0.005,0.05,0.625,39.0,0.0,8.745341614906831,0.1987577639751553,1.5900621118012424,5.565217391304348,10.27659574468085
1982.0,Kiki Vandeweghe,PF,23.0,DEN,82.0,0.612,0.01,0.321,8.9,11.9,0.8,0.5,11.6,22.3,7.7,0.133,0.077,0.857,11.0,0.9512195121951219,21.794594594594596,0.22486486486486484,7.005405405405406,3.753513513513514,33.84146341463415
1982.0,Kurt Nimphius,C,23.0,DAL,63.0,0.489,0.0,0.364,15.5,7.7,0.8,4.4,14.0,15.2,1.5,0.067,0.05,0.583,47.0,0.42857142857142855,13.139170506912443,0.0,4.7778801843317975,8.40552995391705,17.22222222222222
1982.0,Kurt Rambis,PF,23.0,LAL,64.0,0.528,0.004,0.513,16.8,5.6,2.5,3.6,21.6,12.5,2.3,0.1,0.05,0.504,58.0,0.671875,9.676392572944298,0.042440318302387266,4.9655172413793105,7.087533156498674,17.671875
1982.0,Kyle Macy,PG,24.0,PHO,82.0,0.57,0.106,0.179,5.1,18.9,2.4,0.2,10.9,16.6,9.2,0.156,0.39,0.899,22.0,0.8780487804878049,15.943760984182777,1.6871704745166962,2.851318101933216,3.1212653778558876,34.69512195121951
1982.0,Larry Bird,PF,25.0,BOS,77.0,0.557,0.037000000000000005,0.26899999999999996,15.8,22.5,2.3,1.2,13.8,25.2,12.5,0.205,0.212,0.863,6.0,0.7532467532467533,23.21997947314403,0.8539172083475881,6.240164214847759,4.006842285323298,37.96103896103896
1982.0,Larry Demic,PF,24.0,NYK,48.0,0.45899999999999996,0.012,0.47,12.7,5.0,0.5,1.0,20.6,14.6,-0.1,-0.017,0.05,0.359,9.0,0.0,11.191011235955056,0.1348314606741573,5.258426966292135,8.764044943820224,7.416666666666667
1982.0,Larry Kenon,PF,29.0,CHI,60.0,0.48100000000000004,0.0,0.214,9.9,9.5,1.4,0.4,15.4,21.6,0.2,0.009000000000000001,0.05,0.568,50.0,0.5,19.08880308880309,0.0,4.077220077220077,3.2895752895752897,17.266666666666666
